Team,NOC
Algeria,ALG
Algeria,ALG
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
France,FRA
France,FRA
France,FRA
France,FRA
South Africa,RSA
Great Britain,GBR
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Switzerland,SUI
Great Britain,GBR
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Liberia,LBR
Liberia,LBR
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
United States,USA
East Germany,GDR
East Germany,GDR
East Germany,GDR
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Kenya,KEN
Great Britain,GBR
Great Britain,GBR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Bahrain,BRN
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Suriname,SUR
Suriname,SUR
Suriname,SUR
Suriname,SUR
Suriname,SUR
Suriname,SUR
Sweden,SWE
Sweden,SWE
Philippines,PHI
Netherlands,NED
Netherlands,NED
Jordan,JOR
Nigeria,NGR
France,FRA
France,FRA
Seychelles,SEY
France,FRA
Italy,ITA
France,FRA
France,FRA
Belgium,BEL
Belgium,BEL
Eritrea,ERI
Eritrea,ERI
Kenya,KEN
Netherlands,NED
Brazil,BRA
Brazil,BRA
Djibouti,DJI
Somalia,SOM
Somalia,SOM
Somalia,SOM
Somalia,SOM
Somalia,SOM
Somalia,SOM
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Brazil,BRA
Brazil,BRA
Cameroon,CMR
Cameroon,CMR
Cameroon,CMR
Great Britain,GBR
Poland,POL
Ethiopia,ETH
Ethiopia,ETH
Ethiopia,ETH
Germany,GER
Uganda,UGA
Nigeria,NGR
Brazil,BRA
Nigeria,NGR
Brazil,BRA
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria-2,NGR
United States,USA
United States,USA
United States,USA
Nepal,NEP
Nigeria,NGR
Uganda,UGA
Nigeria,NGR
Armenia,ARM
Egypt,EGY
Sudan,SUD
Libya,LBA
Libya,LBA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Uruguay,URU
Israel,ISR
Uganda,UGA
India,IND
India,IND
France-1,FRA
France-1,FRA
France,FRA
Mongolia,MGL
Philippines,PHI
Philippines,PHI
Philippines,PHI
Philippines,PHI
Germany-2,GER
Germany-2,GER
Ghana,GHA
Cote d'Ivoire,CIV
Cameroon,CMR
United States,USA
United States,USA
United States,USA
United States,USA
Great Britain,GBR
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
Austria,AUT
Clementine V,BRA
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Germany,GER
Germany,GER
Bylina-2,RUS
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
West Germany,FRG
Germany,GER
Egypt,EGY
Algeria,ALG
Great Britain,GBR
Ethiopia,ETH
Netherlands,NED
Netherlands,NED
Syria,SYR
Morocco,MAR
Morocco,MAR
Uganda,UGA
Uganda,UGA
Cote d'Ivoire,CIV
Palau,PLW
Czechoslovakia,TCH
Switzerland,SUI
Switzerland,SUI
Philippines,PHI
Norway,NOR
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Lithuania,LTU
Lithuania,LTU
Ghana,GHA
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Lithuania,LTU
South Africa,RSA
France,FRA
Hungary,HUN
Hungary,HUN
Hungary,HUN
Philippines,PHI
Monaco,MON
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Benin,BEN
Togo,TOG
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Namibia,NAM
Indonesia,INA
Indonesia,INA
Indonesia,INA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Netherlands Antilles,AHO
Netherlands Antilles,AHO
Netherlands,NED
Netherlands,NED
Netherlands,NED
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Hungary,HUN
Spain,ESP
Great Britain,GBR
United States,USA
Chile,CHI
Canada,CAN
Canada,CAN
Mongolia,MGL
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Mongolia,MGL
Kazakhstan,KAZ
Kyrgyzstan,KGZ
Kazakhstan,KAZ
Ukraine,UKR
Ukraine,UKR
Iceland,ISL
American Samoa,ASA
Switzerland-2,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland-2,SUI
Germany,GER
Russia,RUS
Austria,AUT
Belgium,BEL
Belgium,BEL
Switzerland,SUI
Netherlands,NED
Netherlands,NED
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Switzerland,SUI
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Switzerland,SUI
France,FRA
France,FRA
France,FRA
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland-1,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Sweden,SWE
Sweden,SWE
Iran,IRI
Puerto Rico,PUR
Russia,RUS
Soviet Union,URS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Morocco,MAR
Malaysia,MAS
Malaysia,MAS
Ethiopia,ETH
Afghanistan,AFG
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Iran,IRI
Togo,TOG
Togo,TOG
Egypt,EGY
Egypt,EGY
Egypt,EGY
Russia,RUS
Russia,RUS
Russia,RUS
Iran,IRI
Samoa,SAM
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Soviet Union,URS
Unified Team,EUN
Portugal,POR
Angola,ANG
Russia,RUS
Romania,ROU
South Africa,RSA
Ghana,GHA
Ghana,GHA
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Iran,IRI
Iran,IRI
Iran,IRI
Afghanistan,AFG
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
India,IND
Iran,IRI
Iran,IRI
Iran,IRI
South Africa,RSA
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Uzbekistan,UZB
Uzbekistan,UZB
Uzbekistan,UZB
Turkey,TUR
Rwanda,RWA
Nigeria,NGR
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Uzbekistan,UZB
Croatia,CRO
Croatia,CRO
Croatia,CRO
Soviet Union,URS
Soviet Union,URS
Dominica,DMA
Great Britain-2,GBR
Great Britain-2,GBR
Dominica,DMA
Panama,PAN
United States,USA
United States,USA
Seychelles,SEY
Egypt,EGY
Egypt,EGY
Egypt,EGY
Azerbaijan,AZE
Azerbaijan,AZE
Italy,ITA
Italy,ITA
Nigeria,NGR
Benin,BEN
Nigeria,NGR
France,FRA
Brazil,BRA
Brazil,BRA
Benin,BEN
Togo,TOG
France,FRA
Philippines,PHI
Philippines,PHI
United States,USA
Japan,JPN
United States,USA
Haiti,HAI
Haiti,HAI
Uganda,UGA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Denmark,DEN
Stella-2,NOR
Norway,NOR
Norway,NOR
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Kenya,KEN
Kenya,KEN
India,IND
Sweden,SWE
Denmark,DEN
Algeria,ALG
Ghana,GHA
Romania,ROU
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Armenia,ARM
Nigeria,NGR
Iran,IRI
Iran,IRI
Iran,IRI
Armenia,ARM
Nigeria,NGR
Spain,ESP
Spain,ESP
Soviet Union,URS
Malta,MLT
Malta,MLT
Malta,MLT
Malta,MLT
Italy,ITA
South Africa,RSA
Netherlands,NED
Netherlands,NED
Benin,BEN
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Italy,ITA
Italy,ITA
Nigeria,NGR
United States,USA
Uruguay,URU
Luxembourg,LUX
Canada,CAN
Canada,CAN
Canada,CAN
Portugal,POR
Portugal,POR
Portugal,POR
Italy,ITA
Cuba,CUB
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Australia,AUS
Puerto Rico,PUR
United States-1,USA
United States-2,USA
Hungary,HUN
Hungary,HUN
Austria,AUT
Hungary,HUN
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Argentina-2,ARG
Argentina,ARG
Brazil,BRA
Portugal,POR
Greece,GRE
Turkey,TUR
Cuba,CUB
Tunisia,TUN
Italy,ITA
Italy,ITA
Sweden,SWE
Sweden,SWE
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Seychelles,SEY
West Germany,FRG
West Germany,FRG
West Germany,FRG
Greece,GRE
"Large boat, Central Naval Prep School ""Poros""-1",GRE
Puerto Rico,PUR
Cyprus,CYP
Netherlands,NED
Dominican Republic,DOM
Venezuela,VEN
Benin,BEN
Benin,BEN
Cuba,CUB
Argentina,ARG
Cuba,CUB
Argentina,ARG
Argentina,ARG
Argentina,ARG
Cuba,CUB
Italy,ITA
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Togo,TOG
Spain,ESP
Angola,ANG
Uruguay,URU
Argentina,ARG
Portugal,POR
Brazil,BRA
Guinea,GUI
Argentina,ARG
Cuba,CUB
Cuba,CUB
Venezuela,VEN
Spain,ESP
Spain,ESP
Spain,ESP
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
Costa Rica,CRC
Costa Rica,CRC
Costa Rica,CRC
Costa Rica,CRC
Costa Rica,CRC
Costa Rica,CRC
Costa Rica,CRC
Spain,ESP
Spain,ESP
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Spain,ESP
Spain,ESP
Spain,ESP
Mexico,MEX
Colombia,COL
Colombia,COL
Chile,CHI
Spain,ESP
Spain,ESP
Panama,PAN
Panama,PAN
Spain,ESP
Spain,ESP
Spain,ESP
Mexico,MEX
Cuba,CUB
Argentina,ARG
Cuba,CUB
Cuba,CUB
Cuba,CUB
Costa Rica,CRC
Xolotl,MEX
Spain,ESP
Spain,ESP
Mexico,MEX
Mexico,MEX
El Salvador,ESA
Mexico,MEX
Mexico,MEX
Mexico,MEX
Belize,BIZ
Costa Rica,CRC
Costa Rica,CRC
Chile,CHI
Chile,CHI
Chile,CHI
Chile,CHI
Spain,ESP
Spain,ESP
Spain,ESP
Panama,PAN
Mexico,MEX
Cuba,CUB
Argentina,ARG
Trinidad and Tobago,TTO
Cuba,CUB
Nicaragua,NCA
Cuba,CUB
Mexico,MEX
Cuba,CUB
Cuba,CUB
Puerto Rico,PUR
Spain,ESP
Mexico,MEX
Mexico,MEX
Mexico,MEX
Colombia,COL
Colombia,COL
Mexico,MEX
Mexico,MEX
Mexico,MEX
Argentina,ARG
Argentina,ARG
Argentina,ARG
Cuba,CUB
Cuba,CUB
Cuba,CUB
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Argentina,ARG
Spain,ESP
Spain,ESP
Matrero II,ARG
Paraguay,PAR
Paraguay,PAR
Paraguay,PAR
United States,USA
Venezuela,VEN
Blue Red,ARG
Nicaragua,NCA
Nicaragua,NCA
Chile,CHI
Chile,CHI
Uruguay,URU
Argentina,ARG
Spain,ESP
France,FRA
Indonesia,INA
Spain,ESP
Spain,ESP
Iceland,ISL
Iceland,ISL
Spain,ESP
Kenya,KEN
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
United States,USA
United States,USA
United States,USA
Seychelles,SEY
Malaysia,MAS
Comoros,COM
Comoros,COM
Morocco,MAR
Morocco,MAR
Cameroon,CMR
Nigeria,NGR
Canada,CAN
United States,USA
United States,USA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Ireland,IRL
Ireland,IRL
United States,USA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Ghana,GHA
Togo,TOG
Ghana,GHA
Morocco,MAR
Morocco,MAR
Ghana,GHA
India,IND
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Denmark,DEN
Gteborgs Roddklubb-1,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
United States,USA
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Uruguay,URU
Uruguay,URU
Netherlands,NED
Netherlands,NED
Finland,FIN
Finland,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
United States,USA
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Denmark,DEN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Norway,NOR
Norway,NOR
Sweden,SWE
Finland,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
India,IND
India,IND
Egypt,EGY
Egypt,EGY
Pakistan,PAK
Qatar,QAT
Great Britain,GBR
Pakistan,PAK
United Arab Emirates,UAE
Malaysia,MAS
Malaysia,MAS
Indonesia,INA
Indonesia-1,INA
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Malaysia,MAS
Iran,IRI
Iran,IRI
Iran,IRI
Sweden,SWE
Sweden,SWE
Sweden,SWE
Germany,GER
Germany-1,GER
United States,USA
United States,USA
United States,USA
Egypt,EGY
Egypt,EGY
Somalia,SOM
Libya,LBA
Libya,LBA
Egypt,EGY
Pakistan,PAK
Iraq,IRQ
Egypt,EGY
Pakistan,PAK
Maldives,MDV
Pakistan,PAK
Egypt,EGY
Pakistan,PAK
Egypt,EGY
Iraq,IRQ
Iraq,IRQ
Iraq,IRQ
Egypt,EGY
India,IND
Pakistan,PAK
Pakistan,PAK
Egypt,EGY
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Iraq,IRQ
Canada,CAN
Canada,CAN
Canada,CAN
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Iraq,IRQ
Pakistan,PAK
Pakistan,PAK
Egypt,EGY
Egypt,EGY
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
India,IND
Maldives,MDV
Egypt,EGY
Pakistan,PAK
Ethiopia,ETH
South Yemen,YMD
Bangladesh,BAN
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
South Korea,KOR
West Germany,FRG
Lucky Girl-1,FIN
Sweden,SWE
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Benin,BEN
Benin,BEN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Togo,TOG
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Benin,BEN
Cote d'Ivoire,CIV
Cote d'Ivoire,CIV
Cote d'Ivoire,CIV
Cote d'Ivoire,CIV
West Germany,FRG
Germany,GER
Mutafo,GER
East Germany,GDR
United States,USA
United States,USA
Namibia,NAM
Namibia,NAM
Namibia,NAM
Peru,PER
Chile,CHI
Chile,CHI
Germany,GER
Germany,GER
Sweden-2,SWE
Sweden-1,SWE
Indonesia,INA
Indonesia,INA
Libya,LBA
United States,USA
Sweden,SWE
India,IND
India,IND
Colombia,COL
Chile,CHI
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Estonia,EST
Estonia,EST
Finland,FIN
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
China,CHN
China,CHN
China,CHN
France,FRA
Italy,ITA
Italy,ITA
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Algeria,ALG
Switzerland-1,SUI
West Germany,FRG
Argentina,ARG
Romania,ROU
Japan,JPN
Mauritania,MTN
Mauritania,MTN
Russia,RUS
Algeria,ALG
Algeria,ALG
Algeria,ALG
Lithuania,LTU
Lithuania,LTU
Italy,ITA
Italy,ITA
Austria,AUT
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Sweden,SWE
Sweden,SWE
Japan,JPN
Great Britain,GBR
Australia,AUS
Italy,ITA
Italy,ITA
Italy,ITA
Argentina,ARG
France,FRA
Thailand,THA
France,FRA
France,FRA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
France,FRA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
South Africa,RSA
South Africa,RSA
South Africa,RSA
United States,USA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Sweden,SWE
Sweden,SWE
Great Britain,GBR
Argentina,ARG
Finland,FIN
Finland,FIN
Italy-2,ITA
Italy-2,ITA
Great Britain,GBR
Great Britain,GBR
New Zealand,NZL
New Zealand,NZL
Yeoman VII,GBR
Yeoman XII,GBR
Great Britain,GBR
France,FRA
Algeria,ALG
Algeria,ALG
Singapore,SGP
Algeria,ALG
Morocco,MAR
Algeria,ALG
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Algeria,ALG
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Tunisia,TUN
Morocco,MAR
France,FRA
France,FRA
Algeria,ALG
Algeria,ALG
Algeria,ALG
Algeria,ALG
Algeria,ALG
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Peru,PER
Canada,CAN
Great Britain-1,GBR
Great Britain,GBR
Great Britain,GBR
United States,USA
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Bermuda,BER
Bermuda,BER
United States,USA
Australasia,ANZ
Union des Socits Franais de Sports Athletiques,FRA
Kazakhstan,KAZ
Kazakhstan,KAZ
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Nigeria,NGR
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
Mexico,MEX
Greece,GRE
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Iran,IRI
Uganda,UGA
Nigeria,NGR
Nigeria,NGR
Sweden,SWE
Cuba,CUB
Cuba,CUB
Cuba,CUB
Serbia and Montenegro,SCG
Nigeria,NGR
Syria,SYR
Syria,SYR
Syria,SYR
Syria,SYR
Hungary,HUN
Hungary,HUN
Nigeria,NGR
Canada,CAN
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Turkey,TUR
Cote d'Ivoire,CIV
France,FRA
France,FRA
Japan,JPN
Japan,JPN
Sierra Leone,SLE
Sierra Leone,SLE
Sierra Leone,SLE
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Algeria,ALG
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
France,FRA
Japan,JPN
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Turkey,TUR
Japan,JPN
Japan,JPN
Japan,JPN
Kenya,KEN
Kenya,KEN
Japan,JPN
Russia,RUS
Russia,RUS
Ghana,GHA
Japan,JPN
Turkey,TUR
Turkey,TUR
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Uzbekistan,UZB
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Saint Vincent and the Grenadines,VIN
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Lithuania,LTU
Samoa,SAM
Samoa,SAM
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Sweden,SWE
Sweden,SWE
Sweden,SWE
Finland,FIN
Sweden,SWE
Sweden,SWE
Finland,FIN
Finland,FIN
Finland,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Bissbi,SWE
Australia,AUS
Australia,AUS
United States,USA
United States,USA
United States,USA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Sweden,SWE
Sweden-2,SWE
Sweden,SWE
Canada,CAN
Sweden,SWE
Sweden,SWE
Greece,GRE
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Ukraine,UKR
Soviet Union,URS
Kenya,KEN
Kenya,KEN
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Cyprus,CYP
Cyprus,CYP
Cyprus,CYP
Cyprus,CYP
Uzbekistan,UZB
Uzbekistan,UZB
Kazakhstan,KAZ
Kazakhstan,KAZ
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Uzbekistan,UZB
Kazakhstan,KAZ
Kazakhstan,KAZ
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Belarus,BLR
Bulgaria,BUL
Bulgaria,BUL
Uzbekistan,UZB
Uzbekistan,UZB
Soviet Union,URS
Kazakhstan,KAZ
Kazakhstan,KAZ
Georgia,GEO
Georgia,GEO
Georgia,GEO
Kyrgyzstan,KGZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Bangladesh,BAN
Bangladesh,BAN
Bangladesh,BAN
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Pakistan,PAK
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Russia,RUS
Papua New Guinea,PNG
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Nigeria,NGR
Nigeria,NGR
Uganda,UGA
Uganda,UGA
Uganda,UGA
Nigeria,NGR
Japan,JPN
Japan,JPN
Soviet Union,URS
Russia,RUS
Soviet Union,URS
Turkey,TUR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria-2,NGR
United States,USA
United States,USA
United States,USA
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Great Britain,GBR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Kenya,KEN
Nigeria,NGR
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Morocco,MAR
Turkey,TUR
Turkey,TUR
Russia,RUS
Russia,RUS
Norway,NOR
Russia,RUS
Nigeria,NGR
Ghana,GHA
Ghana,GHA
Ghana,GHA
Togo,TOG
Sudan,SUD
Tanzania,TAN
Russia,RUS
Finland,FIN
Ghana,GHA
Hungary,HUN
Hungary,HUN
India,IND
Togo,TOG
Togo,TOG
Togo,TOG
Togo,TOG
Ghana,GHA
Unified Team,EUN
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Turkey,TUR
Nigeria,NGR
Sweden,SWE
Nigeria,NGR
Egypt,EGY
Egypt,EGY
Pakistan,PAK
Iraq,IRQ
Greece,GRE
Greece-3,GRE
Greece,GRE
Greece-3,GRE
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Finland,FIN
Greece,GRE
Tunisia,TUN
Tunisia,TUN
United States,USA
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Kazakhstan,KAZ
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Turkey,TUR
Russia,RUS
Russia,RUS
Uzbekistan,UZB
Uzbekistan,UZB
Uzbekistan,UZB
Uzbekistan,UZB
Soviet Union,URS
Soviet Union,URS
